trade id,product,side,created at,size,size unit,price,fee,total,price/fee/total unit
17110522,BTC-USD,SELL,2017-06-19T10:26:47.478Z,0.42395119,BTC,2522.41,0,1069.3787211679,USD
17110859,BTC-USD,BUY,2017-06-19T10:39:48.572Z,0.01000000,BTC,2531.74,0,-25.3174,USD
17111032,BTC-USD,BUY,2017-06-19T10:55:10.594Z,0.41141673,BTC,2537.37,0,-1043.9164682001,USD
17111142,BTC-USD,SELL,2017-06-19T10:59:12.495Z,0.05430000,BTC,2520.70,0,136.87401,USD
17111435,BTC-USD,SELL,2017-06-19T11:11:23.813Z,0.01000000,BTC,2503.69,0,25.0369,USD
17111436,BTC-USD,SELL,2017-06-19T11:11:26.023Z,0.08761973,BTC,2503.69,0,219.3726418037,USD
17111439,BTC-USD,SELL,2017-06-19T11:11:43.943Z,0.01000000,BTC,2503.69,0,25.0369,USD
17111440,BTC-USD,SELL,2017-06-19T11:11:50.937Z,0.13670000,BTC,2503.69,0,342.254423,USD
17111462,BTC-USD,SELL,2017-06-19T11:12:40.619Z,0.04000000,BTC,2503.69,0,100.1476,USD
17111463,BTC-USD,SELL,2017-06-19T11:12:43.975Z,0.02194774,BTC,2503.69,0,54.9503371606,USD
17111464,BTC-USD,SELL,2017-06-19T11:12:43.981Z,0.02121973,BTC,2503.69,0,53.1276258037,USD
17111465,BTC-USD,SELL,2017-06-19T11:12:43.988Z,0.03962953,BTC,2503.69,0,99.2200579657,USD
17112956,BTC-USD,BUY,2017-06-19T11:31:13.481Z,0.25149807,BTC,2500.76,0,-628.9363135332,USD
17112957,BTC-USD,BUY,2017-06-19T11:31:13.571Z,0.01055323,BTC,2500.76,0,-26.3910954548,USD
17112960,BTC-USD,BUY,2017-06-19T11:31:15.881Z,0.16037499,BTC,2500.76,0,-401.0593599924,USD
17113312,BTC-USD,SELL,2017-06-19T11:38:21.146Z,0.42242629,BTC,2491.11,0,1052.3103552819,USD
17113592,BTC-USD,BUY,2017-06-19T11:44:48.106Z,0.42108754,BTC,2499.07,0,-1052.3272385878,USD
17114189,BTC-USD,SELL,2017-06-19T12:05:18.251Z,0.31992001,BTC,2510.98,0,803.3127467098,USD
17114190,BTC-USD,SELL,2017-06-19T12:05:22.995Z,0.05550000,BTC,2510.98,0,139.35939,USD
17114191,BTC-USD,SELL,2017-06-19T12:05:27.789Z,0.04566753,BTC,2510.98,0,114.6702544794,USD
17115204,BTC-USD,BUY,2017-06-19T12:17:19.299Z,0.41994084,BTC,2517.40,0,-1057.159070616,USD
17116659,BTC-USD,SELL,2017-06-19T12:49:33.549Z,0.41994084,BTC,2533.27,0,1063.8235317468,USD
17118024,BTC-USD,BUY,2017-06-19T13:30:20.846Z,0.12387072,BTC,2539.28,0,-314.5424418816,USD
17118038,BTC-USD,BUY,2017-06-19T13:31:11.226Z,0.18913875,BTC,2539.28,0,-480.2762451,USD
17118040,BTC-USD,BUY,2017-06-19T13:31:25.235Z,0.10585128,BTC,2539.28,0,-268.7860382784,USD
17120178,BTC-USD,SELL,2017-06-19T14:08:55.985Z,0.01968044,BTC,2561.22,0,50.4059365368,USD
17120179,BTC-USD,SELL,2017-06-19T14:08:56.060Z,0.02035181,BTC,2561.22,0,52.1254628082,USD
17120180,BTC-USD,SELL,2017-06-19T14:08:57.631Z,0.37682353,BTC,2561.22,0,965.1279615066,USD
17120181,BTC-USD,SELL,2017-06-19T14:08:57.855Z,0.00200497,BTC,2561.22,0,5.1351692634,USD
17122366,BTC-USD,BUY,2017-06-19T14:38:49.230Z,0.41774464,BTC,2567.39,0,-1072.5134112896,USD
17123657,BTC-USD,SELL,2017-06-19T14:53:35.770Z,0.41774464,BTC,2558.19,0,1068.6701606016,USD
17128527,BTC-USD,BUY,2017-06-19T16:14:13.359Z,0.41831972,BTC,2554.97,0,-1068.7943350084,USD
17135004,BTC-USD,SELL,2017-06-19T18:15:25.477Z,0.03167975,BTC,2582.49,0,81.8126375775,USD
17135005,BTC-USD,SELL,2017-06-19T18:15:25.482Z,0.01832025,BTC,2582.49,0,47.3118624225,USD
17135030,BTC-USD,SELL,2017-06-19T18:15:51.853Z,0.25000000,BTC,2580.33,0,645.0825,USD
17135031,BTC-USD,SELL,2017-06-19T18:15:52.512Z,0.08617100,BTC,2580.33,0,222.34961643,USD
17135032,BTC-USD,SELL,2017-06-19T18:15:53.676Z,0.03214872,BTC,2580.33,0,82.9543066776,USD
17140100,BTC-USD,BUY,2017-06-19T20:09:30.604Z,0.38212591,BTC,2562.65,0,-979.2549632615,USD
17140101,BTC-USD,BUY,2017-06-19T20:09:30.613Z,0.03909203,BTC,2562.65,0,-100.1791906795,USD
17140836,BTC-USD,SELL,2017-06-19T20:19:07.205Z,0.12000000,BTC,2563.15,0,307.578,USD
17140850,BTC-USD,SELL,2017-06-19T20:19:33.954Z,0.03013655,BTC,2563.15,0,77.2444981325,USD
17140851,BTC-USD,SELL,2017-06-19T20:19:34.061Z,0.09043130,BTC,2563.15,0,231.788986595,USD
17140909,BTC-USD,SELL,2017-06-19T20:20:29.071Z,0.18065109,BTC,2562.99,0,463.0069371591,USD
17141229,BTC-USD,BUY,2017-06-19T20:22:17.490Z,0.26643050,BTC,2564.89,0,-683.364925145,USD
17141230,BTC-USD,BUY,2017-06-19T20:22:18.529Z,0.14802805,BTC,2564.89,0,-379.6756651645,USD
17142170,BTC-USD,SELL,2017-06-19T20:35:11.736Z,0.01411056,BTC,2557.98,0,36.0945302688,USD
17142205,BTC-USD,SELL,2017-06-19T20:36:21.272Z,0.40034699,BTC,2557.98,0,1024.0795934802,USD
17142375,BTC-USD,BUY,2017-06-19T20:42:58.915Z,0.29023601,BTC,2567.52,0,-745.1867603952,USD
17142376,BTC-USD,BUY,2017-06-19T20:43:00.184Z,0.12911935,BTC,2567.52,0,-331.516513512,USD
17144853,BTC-USD,SELL,2017-06-19T21:04:28.468Z,0.11500000,BTC,2568.47,0,295.37405,USD
17144854,BTC-USD,SELL,2017-06-19T21:04:28.502Z,0.11600000,BTC,2568.47,0,297.94252,USD
17144855,BTC-USD,SELL,2017-06-19T21:04:31.020Z,0.11700000,BTC,2568.47,0,300.51099,USD
17144856,BTC-USD,SELL,2017-06-19T21:04:36.312Z,0.07135536,BTC,2568.47,0,183.2741014992,USD
17145541,BTC-USD,BUY,2017-06-19T21:18:29.024Z,0.41883908,BTC,2571.54,0,-1077.0614477832,USD
17147456,BTC-USD,SELL,2017-06-19T21:57:11.756Z,0.08500000,BTC,2564.72,0,218.0012,USD
17147458,BTC-USD,SELL,2017-06-19T21:57:30.003Z,0.13428825,BTC,2564.72,0,344.41176054,USD
17147464,BTC-USD,SELL,2017-06-19T21:57:47.123Z,0.19955083,BTC,2564.72,0,511.7920047176,USD
17148007,BTC-USD,BUY,2017-06-19T22:16:59.109Z,0.41700925,BTC,2575.87,0,-1074.1616167975,USD
17148858,BTC-USD,SELL,2017-06-19T22:50:00.292Z,0.00077415,BTC,2577.01,0,1.9949922915,USD
17148916,BTC-USD,SELL,2017-06-19T22:50:51.561Z,0.02000000,BTC,2576.80,0,51.536,USD
17148917,BTC-USD,SELL,2017-06-19T22:50:57.159Z,0.04000000,BTC,2576.80,0,103.072,USD
17148918,BTC-USD,SELL,2017-06-19T22:51:03.198Z,0.00038711,BTC,2576.80,0,0.997505048,USD
17148919,BTC-USD,SELL,2017-06-19T22:51:11.253Z,0.35584799,BTC,2576.80,0,916.949100632,USD
17149570,BTC-USD,BUY,2017-06-19T23:00:58.348Z,0.11591444,BTC,2583.76,0,-299.4950934944,USD
17149585,BTC-USD,BUY,2017-06-19T23:01:19.476Z,0.29994097,BTC,2583.76,0,-774.9754806472,USD
17154751,BTC-USD,SELL,2017-06-20T00:43:26.358Z,0.08731371,BTC,2617.54,0,228.5471284734,USD
17154752,BTC-USD,SELL,2017-06-20T00:43:26.829Z,0.07313579,BTC,2617.54,0,191.4358557566,USD
17154760,BTC-USD,SELL,2017-06-20T00:43:34.106Z,0.11920066,BTC,2617.54,0,312.0124955764,USD
17154766,BTC-USD,SELL,2017-06-20T00:43:36.820Z,0.12406282,BTC,2617.54,0,324.7393938628,USD
17154768,BTC-USD,SELL,2017-06-20T00:43:40.737Z,0.01214243,BTC,2617.54,0,31.7832962222,USD
17158613,BTC-USD,BUY,2017-06-20T01:29:33.202Z,0.04731948,BTC,2609.86,0,-123.4972180728,USD
17158614,BTC-USD,BUY,2017-06-20T01:29:33.579Z,0.36965965,BTC,2609.86,0,-964.759934149,USD
17160608,BTC-USD,SELL,2017-06-20T02:02:27.614Z,0.01341048,BTC,2609.90,0,35.000011752,USD
17160609,BTC-USD,SELL,2017-06-20T02:02:34.043Z,0.40356865,BTC,2609.90,0,1053.273819635,USD
17160749,BTC-USD,BUY,2017-06-20T02:04:13.363Z,0.41546127,BTC,2619.21,0,-1088.1803129967,USD
17161339,BTC-USD,SELL,2017-06-20T02:12:22.070Z,0.03821775,BTC,2610.06,0,99.750620565,USD
17161389,BTC-USD,SELL,2017-06-20T02:15:49.081Z,0.37724352,BTC,2609.31,0,984.3452891712,USD
17164675,BTC-USD,BUY,2017-06-20T03:10:22.895Z,0.19179453,BTC,2603.33,0,-499.3044537849,USD
17164676,BTC-USD,BUY,2017-06-20T03:10:23.875Z,0.13446590,BTC,2603.33,0,-350.059111447,USD
17164677,BTC-USD,BUY,2017-06-20T03:10:31.234Z,0.09022728,BTC,2603.33,0,-234.8913848424,USD
17165904,BTC-USD,SELL,2017-06-20T03:48:38.878Z,0.41648771,BTC,2603.47,0,1084.3132583537,USD
17167109,BTC-USD,BUY,2017-06-20T04:03:55.445Z,0.41731770,BTC,2598.41,0,-1084.362484857,USD
17167906,BTC-USD,SELL,2017-06-20T04:21:39.635Z,0.41731770,BTC,2592.14,0,1081.745902878,USD
17169550,BTC-USD,BUY,2017-06-20T05:13:36.777Z,0.09948334,BTC,2599.25,0,-258.582071495,USD
17169551,BTC-USD,BUY,2017-06-20T05:13:39.858Z,0.02294825,BTC,2599.25,0,-59.6482388125,USD
17169552,BTC-USD,BUY,2017-06-20T05:13:39.863Z,0.06843826,BTC,2599.25,0,-177.888147305,USD
17169553,BTC-USD,BUY,2017-06-20T05:13:39.981Z,0.14257578,BTC,2599.25,0,-370.590096165,USD
17169554,BTC-USD,BUY,2017-06-20T05:13:46.210Z,0.08272729,BTC,2599.25,0,-215.0289085325,USD
17170635,BTC-USD,SELL,2017-06-20T06:03:40.284Z,0.41617292,BTC,2600.04,0,1082.0662389168,USD
17170833,BTC-USD,BUY,2017-06-20T06:13:00.419Z,0.28122117,BTC,2606.44,0,-732.9861063348,USD
17170836,BTC-USD,BUY,2017-06-20T06:13:03.471Z,0.13390226,BTC,2606.44,0,-349.0082065544,USD
17171791,BTC-USD,SELL,2017-06-20T07:05:15.061Z,0.26060000,BTC,2622.11,0,683.321866,USD
17171793,BTC-USD,SELL,2017-06-20T07:05:30.308Z,0.05857510,BTC,2622.11,0,153.590355461,USD
17171794,BTC-USD,SELL,2017-06-20T07:05:30.325Z,0.02142490,BTC,2622.11,0,56.178444539,USD
17171795,BTC-USD,SELL,2017-06-20T07:05:37.591Z,0.02601301,BTC,2622.11,0,68.2089736511,USD
17171796,BTC-USD,SELL,2017-06-20T07:05:37.634Z,0.02204030,BTC,2622.11,0,57.792091033,USD
17171797,BTC-USD,SELL,2017-06-20T07:05:37.652Z,0.02647012,BTC,2622.11,0,69.4075663532,USD
17172123,BTC-USD,BUY,2017-06-20T07:23:53.675Z,0.06402200,BTC,2631.01,0,-168.44252222,USD
17172125,BTC-USD,BUY,2017-06-20T07:23:55.470Z,0.34960378,BTC,2631.01,0,-919.8110412178,USD
17172537,BTC-USD,SELL,2017-06-20T07:34:55.428Z,0.10591782,BTC,2620.84,0,277.5936593688,USD
17172539,BTC-USD,SELL,2017-06-20T07:34:55.594Z,0.24306532,BTC,2620.84,0,637.0353132688,USD
17172540,BTC-USD,SELL,2017-06-20T07:34:55.659Z,0.06464264,BTC,2620.84,0,169.4180166176,USD
17173861,BTC-USD,BUY,2017-06-20T08:27:54.067Z,0.41356119,BTC,2621.48,0,-1084.1423883612,USD
17173904,BTC-USD,SELL,2017-06-20T08:30:13.860Z,0.01680000,BTC,2615.05,0,43.93284,USD
17173905,BTC-USD,SELL,2017-06-20T08:30:14.661Z,0.05390000,BTC,2615.05,0,140.951195,USD
17173930,BTC-USD,SELL,2017-06-20T08:32:36.434Z,0.05045629,BTC,2615.05,0,131.9457211645,USD
17173942,BTC-USD,SELL,2017-06-20T08:33:01.809Z,0.00034470,BTC,2614.84,0,0.901335348,USD
17173948,BTC-USD,SELL,2017-06-20T08:33:30.549Z,0.00131001,BTC,2614.84,0,3.4254665484,USD
17173950,BTC-USD,SELL,2017-06-20T08:33:36.073Z,0.15000000,BTC,2614.84,0,392.226,USD
17173951,BTC-USD,SELL,2017-06-20T08:33:40.098Z,0.01000000,BTC,2614.84,0,26.1484,USD
17173966,BTC-USD,SELL,2017-06-20T08:34:44.631Z,0.09921756,BTC,2614.42,0,259.3963732152,USD
17173967,BTC-USD,SELL,2017-06-20T08:34:46.830Z,0.03153263,BTC,2614.42,0,82.4395385246,USD
17175256,BTC-USD,BUY,2017-06-20T09:18:23.309Z,0.41661646,BTC,2596.20,0,-1081.619653452,USD
17175371,BTC-USD,SELL,2017-06-20T09:21:31.446Z,0.09655256,BTC,2592.97,0,250.3578915032,USD
17175373,BTC-USD,SELL,2017-06-20T09:21:34.515Z,0.06940000,BTC,2592.97,0,179.952118,USD
17175374,BTC-USD,SELL,2017-06-20T09:21:41.034Z,0.03846964,BTC,2592.97,0,99.7506224308,USD
17175375,BTC-USD,SELL,2017-06-20T09:21:42.559Z,0.21219426,BTC,2592.97,0,550.2133503522,USD
17175453,BTC-USD,BUY,2017-06-20T09:22:56.785Z,0.41610959,BTC,2596.13,0,-1080.2745898867,USD
17175929,BTC-USD,SELL,2017-06-20T09:43:04.993Z,0.00381357,BTC,2599.17,0,9.9121167369,USD
17175930,BTC-USD,SELL,2017-06-20T09:43:15.886Z,0.41229602,BTC,2599.17,0,1071.6274463034,USD
17177158,BTC-USD,BUY,2017-06-20T10:31:12.775Z,0.41574249,BTC,2601.34,0,-1081.4875689366,USD
17177825,BTC-USD,SELL,2017-06-20T10:56:28.711Z,0.41574249,BTC,2597.98,0,1080.0906741702,USD
17178042,BTC-USD,BUY,2017-06-20T11:09:03.107Z,0.10774380,BTC,2605.47,0,-280.723238586,USD
17178048,BTC-USD,BUY,2017-06-20T11:09:14.664Z,0.30678767,BTC,2605.47,0,-799.3260705549,USD
17180606,BTC-USD,SELL,2017-06-20T12:41:54.702Z,0.01512639,BTC,2633.59,0,39.8367094401,USD
17180607,BTC-USD,SELL,2017-06-20T12:41:55.376Z,0.15150400,BTC,2633.59,0,398.99941936,USD
17180608,BTC-USD,SELL,2017-06-20T12:41:55.490Z,0.02965795,BTC,2633.59,0,78.1068805405,USD
17180609,BTC-USD,SELL,2017-06-20T12:41:55.722Z,0.21824313,BTC,2633.59,0,574.7629247367,USD
17183504,BTC-USD,BUY,2017-06-20T14:06:54.228Z,0.39427827,BTC,2641.50,0,-1041.486050205,USD
17184474,BTC-USD,BUY,2017-06-20T14:15:45.745Z,0.01884218,BTC,2644.55,0,-49.829087119,USD
17188387,BTC-USD,SELL,2017-06-20T15:25:40.953Z,0.41312045,BTC,2659.94,0,1098.875609773,USD
17191661,BTC-USD,BUY,2017-06-20T16:24:46.114Z,0.06086042,BTC,2650.31,0,-161.2989797302,USD
17191662,BTC-USD,BUY,2017-06-20T16:24:46.457Z,0.17679240,BTC,2650.31,0,-468.554665644,USD
17191666,BTC-USD,BUY,2017-06-20T16:24:53.046Z,0.17694701,BTC,2650.31,0,-468.9644300731,USD
17199395,BTC-USD,SELL,2017-06-20T18:34:22.737Z,0.14536800,BTC,2744.41,0,398.94939288,USD
17199396,BTC-USD,SELL,2017-06-20T18:34:23.202Z,0.14536800,BTC,2744.41,0,398.94939288,USD
17199398,BTC-USD,SELL,2017-06-20T18:34:25.393Z,0.10903900,BTC,2744.41,0,299.24772199,USD
17199401,BTC-USD,SELL,2017-06-20T18:34:27.175Z,0.01482483,BTC,2744.41,0,40.6854117003,USD
17201489,BTC-USD,BUY,2017-06-20T18:52:32.157Z,0.41502820,BTC,2739.43,0,-1136.940701926,USD
17202803,BTC-USD,SELL,2017-06-20T19:07:06.656Z,0.19944390,BTC,2768.20,0,552.10060398,USD
17203137,BTC-USD,SELL,2017-06-20T19:10:24.047Z,0.21558530,BTC,2752.97,0,593.499863341,USD
17206851,BTC-USD,BUY,2017-06-20T19:54:22.168Z,0.41416206,BTC,2765.44,0,-1145.3403272064,USD
17208147,BTC-USD,SELL,2017-06-20T20:06:21.219Z,0.27013423,BTC,2744.10,0,741.275340543,USD
17208275,BTC-USD,SELL,2017-06-20T20:06:53.593Z,0.01000000,BTC,2741.08,0,27.4108,USD
17208280,BTC-USD,SELL,2017-06-20T20:06:54.405Z,0.13402683,BTC,2741.08,0,367.3782631764,USD
17210332,BTC-USD,BUY,2017-06-20T20:27:25.140Z,0.13741500,BTC,2768.19,0,-380.39082885,USD
17210347,BTC-USD,BUY,2017-06-20T20:27:34.425Z,0.27297172,BTC,2768.22,0,-755.6457747384,USD
17211683,BTC-USD,SELL,2017-06-20T21:01:11.968Z,0.41038672,BTC,2765.23,0,1134.8136697456,USD
17211858,BTC-USD,BUY,2017-06-20T21:12:18.506Z,0.10000000,BTC,2768.66,0,-276.866,USD
17211956,BTC-USD,BUY,2017-06-20T21:14:50.075Z,0.10806507,BTC,2770.41,0,-299.3845505787,USD
17211960,BTC-USD,BUY,2017-06-20T21:15:04.618Z,0.20160959,BTC,2770.41,0,-558.5412242319,USD
17212328,BTC-USD,SELL,2017-06-20T21:17:50.990Z,0.01000000,BTC,2764.91,0,27.6491,USD
17212429,BTC-USD,SELL,2017-06-20T21:19:08.802Z,0.39967466,BTC,2751.89,0,1099.8607001074,USD
17217984,BTC-USD,BUY,2017-06-20T22:54:50.547Z,0.41154629,BTC,2740.42,0,-1127.8096840418,USD
17220477,BTC-USD,SELL,2017-06-20T23:36:58.890Z,0.12122626,BTC,2727.60,0,330.656746776,USD
17220478,BTC-USD,SELL,2017-06-20T23:37:29.921Z,0.29032003,BTC,2727.60,0,791.876913828,USD
17223640,BTC-USD,BUY,2017-06-21T00:54:26.365Z,0.25605725,BTC,2736.18,0,-700.618726305,USD
17223645,BTC-USD,BUY,2017-06-21T00:54:37.091Z,0.01000000,BTC,2736.67,0,-27.3667,USD
17223654,BTC-USD,BUY,2017-06-21T00:54:56.481Z,0.02000000,BTC,2736.67,0,-54.7334,USD
17223656,BTC-USD,BUY,2017-06-21T00:54:58.636Z,0.12418463,BTC,2736.67,0,-339.8523513821,USD
17223983,BTC-USD,SELL,2017-06-21T00:58:47.713Z,0.41024188,BTC,2721.95,0,1116.657885266,USD
